custId,gender,SeniorCitizen,Married,Children,TVConnection,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Internet,HighSpeed,AddedServices,Subscription,tenure,PaymentMethod,MonthlyCharges,TotalCharges,Satisfied
2262,Male,1,Yes,No,Cable,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Monthly,41,Net Banking,94.55,3851.45,1
308,Male,0,No,No,Cable,No,No,Yes,Yes,No,No,Yes,No,Yes,Monthly,13,Net Banking,79.8,973.45,0
1712,Female,0,No,No,Cable,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Monthly,29,Credit card,98.6,2933.2,0
4696,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Biannually,46,Cash,19.95,927.1,1
3034,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,22,Bank transfer,19.05,454.05,1
5984,Male,1,Yes,No,DTH,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Biannually,72,Credit card,84.45,5899.85,1
5106,Female,0,Yes,No,DTH,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Biannually,72,Bank transfer,86.4,6058.95,1
5784,Male,1,Yes,No,Cable,No,No,No,No,No,No,Yes,Yes,Yes,Monthly,55,Net Banking,74.0,4052.4,1
5804,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Annually,8,Cash,24.4,203.95,1
4887,Female,0,Yes,Yes,DTH,No,No,No,No,No,No,Yes,No,No,Monthly,5,Cash,44.8,220.45,1
5900,Female,0,Yes,Yes,Cable,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Biannually,65,Credit card,99.05,6416.7,1
5184,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Monthly,29,Net Banking,25.15,702,1
2848,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Biannually,72,Cash,20.8,1521.2,1
2481,Female,0,No,No,DTH,Yes,Yes,Yes,Yes,Yes,Yes,No,No internet,Yes,Biannually,6,Cash,63.4,348.8,1
4667,Female,0,Yes,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,No,Biannually,72,Bank transfer,79.05,5730.7,1
2775,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Annually,13,Cash,19.95,257,1
3845,Male,0,No,No,Cable,No,No,No,No,No,No,Yes,No,Yes,Monthly,3,Cash,69.6,207.4,1
3083,Male,0,Yes,No,Cable,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Biannually,72,Bank transfer,104.8,7470.1,1
3633,Male,1,No,Yes,DTH,No,No,No,No,No,No,Yes,No,Yes,Monthly,7,Cash,45.75,344.2,1
3850,Male,0,Yes,No,Cable,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Annually,50,Net Banking,103.95,5231.3,1
3552,Female,0,Yes,No,Cable,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Monthly,47,Net Banking,100.5,4707.1,1
5303,Female,0,Yes,No,Cable,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Monthly,42,Credit card,85.9,3729.75,1
4571,Male,0,No,No,DTH,No,No,No,Yes,No,Yes,Yes,No,Yes,Monthly,17,Credit card,55.5,934.15,1
831,Male,1,No,No,Cable,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Monthly,36,Net Banking,90.85,3186.7,0
6712,Female,0,Yes,Yes,DTH,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Biannually,16,Bank transfer,68.25,1114.85,1
4078,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,47,Credit card,20.05,1016.7,1
2007,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Monthly,1,Cash,20.35,20.35,1
267,Male,1,Yes,No,Cable,No,No,Yes,No,No,No,Yes,Yes,Yes,Monthly,6,Net Banking,80.8,457.1,1
4886,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,12,Cash,19.45,246.25,1
1254,Male,0,No,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,6,Cash,19.55,128.6,1
1872,Female,0,No,No,DTH,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Biannually,69,Credit card,82.45,5555.3,1
6759,Male,1,Yes,No,DTH,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Biannually,72,Credit card,73.45,5329,1
2120,Female,0,No,No,Cable,No,No,No,Yes,No,No,Yes,No,No,Monthly,1,Net Banking,75.8,75.8,0
4418,Male,0,Yes,Yes,DTH,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Annually,17,Cash,62.1,1096.65,1
5504,Male,1,Yes,No,DTH,No,No,No,No,No,No,No,No internet,Yes,Monthly,54,Bank transfer,24.95,1364.75,1
405,Male,1,Yes,No,Cable,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Monthly,7,Bank transfer,95.6,644.35,0
3656,Female,0,Yes,Yes,DTH,No,No,Yes,Yes,No,No,Yes,Yes,No,Monthly,32,Bank transfer,62.45,2045.55,1
5140,Male,0,No,No,DTH,No,No,No,No,Yes,No,Yes,No,No,Monthly,17,Cash,51.5,900.5,0
3058,Female,0,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Annually,38,Credit card,20.25,814.75,1
4913,Female,0,Yes,No,DTH,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Annually,71,Bank transfer,84.8,6046.1,1
5712,Female,1,Yes,No,Cable,Yes,No,No,Yes,No,No,Yes,Yes,No,Monthly,60,Net Banking,89.45,5294.6,1
2964,Male,0,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,46,Net Banking,19.6,851.2,1
48,Female,0,Yes,No,DTH,Yes,Yes,Yes,No,Yes,Yes,No,No internet,No,Biannually,33,Bank transfer,59.55,2016.3,1
6035,Female,1,Yes,Yes,Cable,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Monthly,14,Net Banking,95.8,1346.3,1
4785,Male,0,No,No,Cable,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Biannually,70,Credit card,104.0,7250.15,0
1520,Male,0,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Biannually,70,Bank transfer,24.25,1724.15,1
3231,Male,0,Yes,Yes,Cable,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Monthly,23,Net Banking,99.85,2331.3,0
2584,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Annually,6,Cash,19.45,113.5,1
4107,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Annually,36,Bank transfer,19.25,679.8,1
2247,Male,0,No,No,Cable,No,Yes,Yes,No,No,No,Yes,No,Yes,Monthly,1,Net Banking,84.85,84.85,0
5482,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Annually,7,Cash,20.65,150,1
6204,Male,0,Yes,No,Cable,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Biannually,72,Bank transfer,100.55,7325.1,1
1637,Female,0,No,No,Cable,No,No,No,No,No,Yes,Yes,Yes,Yes,Monthly,12,Net Banking,78.95,927.35,0
4518,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Annually,23,Credit card,19.65,478.1,1
2897,Male,0,No,No,DTH,No,No,No,No,Yes,No,No,No internet,Yes,Monthly,15,Net Banking,29.7,438.25,0
3191,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,Yes,Annually,14,Credit card,24.8,321.7,1
6962,Male,0,No,No,Cable,No,No,No,No,No,No,Yes,No,Yes,Monthly,2,Credit card,71.3,157.75,1
2323,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Annually,52,Credit card,19.6,1012.4,1
6037,Female,0,No,No,Cable,No,Yes,Yes,No,No,No,Yes,No,Yes,Monthly,1,Credit card,85.55,85.55,0
826,Female,0,No,No,DTH,No,No,No,No,No,Yes,No,No internet,No,Monthly,10,Cash,29.75,301.9,1
5642,Male,0,No,No,Cable,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Monthly,3,Net Banking,98.7,293.65,0
4213,Female,0,No,No,Cable,Yes,No,No,No,No,No,Yes,No,Yes,Monthly,10,Bank transfer,80.25,846,0
2203,Female,0,No,No,Cable,No,No,No,No,No,No,Yes,No,Yes,Monthly,2,Net Banking,69.7,135.2,1
3161,Female,0,No,No,Cable,No,Yes,No,Yes,No,No,Yes,No,Yes,Monthly,5,Cash,85.3,420.45,1
1037,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Monthly,1,Credit card,20.15,20.15,0
136,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Biannually,68,Bank transfer,19.35,1292.65,1
2190,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Biannually,24,Cash,24.7,571.75,1
5635,Male,1,Yes,Yes,DTH,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Annually,52,Net Banking,80.85,4079.55,1
5554,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,2,Cash,19.3,44.4,1
3860,Female,0,Yes,Yes,DTH,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Biannually,31,Bank transfer,80.55,2471.6,1
5159,Female,0,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Annually,64,Net Banking,113.35,7222.75,1
3967,Male,0,No,Yes,DTH,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Annually,32,Credit card,83.7,2633.3,1
544,Male,0,No,No,DTH,No,No,No,Yes,No,No,No,No internet,Yes,Monthly,6,Credit card,30.5,208.7,0
6982,Male,1,Yes,Yes,Cable,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Annually,71,Bank transfer,86.7,6179.35,1
4968,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Biannually,23,Cash,23.85,625.65,1
6933,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Annually,67,Cash,19.45,1195.95,1
1395,Female,0,Yes,No,Cable,No,No,No,No,No,No,Yes,No,Yes,Monthly,2,Net Banking,70.35,120.25,1
3184,Male,0,No,No,DTH,No,No,No,No,Yes,No,No,No internet,No,Monthly,3,Net Banking,30.4,82.15,1
5974,Female,1,No,No,Cable,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Monthly,16,Net Banking,96.4,1581.2,0
4648,Male,0,Yes,Yes,DTH,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Biannually,70,Net Banking,84.1,5979.7,1
4793,Female,0,No,No,Cable,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Monthly,38,Net Banking,103.65,3988.5,1
2968,Male,1,No,No,DTH,No,Yes,Yes,No,No,No,Yes,No,Yes,Monthly,21,Bank transfer,60.05,1236.15,0
6666,Female,0,Yes,No,Cable,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Annually,69,Credit card,106.4,7251.9,1
2410,Male,0,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Biannually,41,Net Banking,111.15,4507.15,1
7012,Male,1,No,No,Cable,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Monthly,33,Credit card,83.85,2716.3,0
6583,Female,0,No,No,DTH,No,No,No,No,No,No,Yes,No,Yes,Monthly,1,Cash,44.0,44,1
4080,Female,0,No,No,Cable,No,Yes,No,No,No,No,Yes,Yes,Yes,Monthly,5,Net Banking,85.2,474.8,0
1183,Female,1,Yes,No,Cable,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Annually,64,Bank transfer,97.0,6430.9,1
481,Male,0,No,No,DTH,No,No,No,No,No,Yes,No,No internet,Yes,Annually,46,Bank transfer,30.75,1489.3,1
2995,Female,0,No,No,Cable,No,No,No,No,No,No,Yes,Yes,No,Monthly,2,Credit card,74.9,147.15,0
797,Male,0,No,Yes,DTH,No,Yes,No,No,No,Yes,No,No internet,Yes,Annually,25,Credit card,40.65,970.55,1
331,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,11,Credit card,19.55,223.15,1
4451,Female,1,Yes,No,DTH,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Biannually,72,Credit card,89.1,6352.4,1
765,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,63,Cash,19.55,1245.6,1
2618,Female,0,No,No,DTH,No,No,No,Yes,No,No,Yes,No,Yes,Monthly,2,Credit card,49.05,91.1,0
1195,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,15,Bank transfer,19.4,289.3,0
2492,Male,0,Yes,No,DTH,No,No,No,Yes,No,No,Yes,Yes,No,Monthly,18,Credit card,56.8,1074.65,1
6055,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Monthly,10,Bank transfer,19.8,196.75,1
1406,Female,1,Yes,No,DTH,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Biannually,66,Bank transfer,80.55,5265.1,0
5282,Male,0,No,No,Cable,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Monthly,50,Credit card,93.5,4747.5,1
2884,Male,0,Yes,Yes,DTH,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Annually,22,Cash,78.65,1663.75,1
583,Female,0,Yes,No,Cable,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Monthly,64,Net Banking,111.15,6953.4,1
1960,Female,0,No,Yes,DTH,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Monthly,1,Net Banking,60.0,60,0
4125,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Annually,8,Cash,19.2,161.95,1
3975,Female,0,Yes,No,Cable,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Monthly,66,Net Banking,105.2,6936.85,1
3295,Male,0,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Monthly,3,Credit card,20.55,51.15,0
2660,Female,0,No,No,Cable,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Annually,55,Credit card,84.25,4589.85,1
1152,Female,0,Yes,Yes,DTH,No,No,No,No,Yes,Yes,No,No internet,No,Biannually,67,Credit card,35.7,2545.7,1
1186,Male,0,No,No,DTH,No,Yes,Yes,No,No,No,No,No internet,Yes,Annually,11,Net Banking,41.6,470.6,0
5786,Male,0,No,No,Cable,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Monthly,5,Bank transfer,94.85,462.8,0
3263,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,47,Cash,19.75,948.9,1
5525,Female,1,Yes,No,Cable,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Monthly,23,Net Banking,95.1,2326.05,1
4822,Male,1,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Annually,51,Bank transfer,25.0,1260.7,1
153,Female,0,No,No,Cable,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Annually,7,Cash,94.05,633.45,1
2408,Male,0,Yes,Yes,DTH,Yes,Yes,Yes,No,No,No,No,No internet,No,Monthly,32,Credit card,50.6,1653.45,1
6838,Male,1,Yes,No,Cable,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Biannually,72,Credit card,102.65,7550.3,1
4022,Female,0,Yes,No,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Annually,45,Cash,113.3,5032.25,1
2546,Female,0,Yes,Yes,DTH,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Annually,69,Credit card,73.7,4885.85,1
1172,Male,0,No,No,Cable,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Monthly,34,Net Banking,105.35,3540.65,1
3454,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,1,Cash,19.85,19.85,1
4585,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,Yes,Biannually,72,Bank transfer,26.25,1988.05,1
2567,Male,0,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Biannually,72,Credit card,108.4,7767.25,1
2937,Male,1,Yes,Yes,Cable,No,Yes,No,No,No,No,Yes,No,Yes,Monthly,8,Credit card,80.45,583.45,0
6965,Female,0,Yes,Yes,DTH,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Biannually,68,Credit card,88.0,6161.9,1
5840,Male,0,No,No,DTH,No,No,No,No,No,No,No,No internet,No,Monthly,3,Net Banking,24.75,66.95,0
874,Male,0,Yes,No,DTH,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Annually,53,Bank transfer,77.4,4155.95,1
6196,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,Yes,Monthly,35,Net Banking,25.75,882.55,1
4063,Male,1,No,No,DTH,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Annually,38,Credit card,70.15,2497.35,0
2864,Female,1,No,No,Cable,No,No,No,No,No,No,Yes,No,Yes,Monthly,3,Net Banking,70.3,235.5,0
6674,Female,0,No,No,DTH,No,Yes,No,No,No,No,Yes,Yes,Yes,Monthly,3,Net Banking,60.25,170.5,1
4167,Female,0,No,No,Cable,Yes,No,No,No,No,No,Yes,Yes,No,Monthly,1,Cash,85.8,85.8,0
6140,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Biannually,59,Bank transfer,20.2,1192.3,1
3252,Male,0,Yes,Yes,Cable,No,No,No,No,No,No,Yes,Yes,Yes,Monthly,57,Net Banking,74.3,4018.35,1
5795,Male,0,No,No,DTH,No,No,No,No,No,No,Yes,Yes,Yes,Annually,26,Credit card,51.55,1295.4,1
4290,Male,0,Yes,No,DTH,No,Yes,Yes,No,No,No,Yes,Yes,No,Monthly,4,Net Banking,65.6,250.1,1
2411,Female,0,No,No,Cable,No,No,Yes,No,No,No,Yes,No,No,Monthly,1,Net Banking,75.55,75.55,1
4853,Female,0,No,No,DTH,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Monthly,13,Net Banking,71.95,923.85,1
1190,Female,1,Yes,No,Cable,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Annually,66,Credit card,105.95,6975.25,0
353,Male,1,No,No,Cable,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Monthly,1,Net Banking,94.0,94,0
1867,Male,1,Yes,No,DTH,Yes,Yes,Yes,Yes,Yes,Yes,No,No internet,Yes,Biannually,72,Bank transfer,63.1,4685.55,1
1715,Male,0,Yes,Yes,DTH,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Monthly,24,Credit card,70.3,1706.45,1
5444,Male,0,No,No,Cable,Yes,No,No,No,No,No,Yes,Yes,Yes,Monthly,29,Net Banking,84.9,2516.2,1
1002,Male,0,Yes,No,DTH,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Annually,13,Cash,75.3,989.45,0
1629,Female,0,No,No,Cable,No,No,No,No,No,No,Yes,Yes,Yes,Monthly,55,Net Banking,73.1,4144.9,1
333,Female,1,No,No,DTH,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Monthly,45,Net Banking,70.05,3062.45,1
5685,Female,0,Yes,Yes,DTH,Yes,Yes,Yes,Yes,Yes,Yes,No,No internet,No,Biannually,72,Bank transfer,64.45,4528,1
3799,Female,0,No,No,Cable,No,No,Yes,No,No,No,Yes,No,No,Monthly,1,Bank transfer,73.5,73.5,0
6846,Female,0,Yes,Yes,Cable,No,No,Yes,No,Yes,No,Yes,No,Yes,Monthly,39,Bank transfer,81.5,3107.3,1
5776,Male,0,No,Yes,DTH,Yes,No,No,No,No,No,Yes,No,Yes,Monthly,2,Net Banking,55.3,108.65,1
2636,Male,0,No,No,DTH,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Monthly,3,Net Banking,69.35,191.35,0
758,Male,0,Yes,No,DTH,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Biannually,71,Credit card,80.4,5727.15,1
3213,Female,1,No,No,DTH,No,No,Yes,No,No,No,No,No internet,Yes,Monthly,2,Net Banking,30.4,78.65,0
914,Male,0,No,No,DTH,No,No,No,No,No,No,No,No internet,No,Monthly,1,Bank transfer,24.8,24.8,0
5913,Female,0,Yes,No,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Annually,59,Credit card,109.15,6557.75,1
3126,Male,1,No,No,DTH,No,Yes,Yes,Yes,No,No,No,No internet,Yes,Annually,70,Credit card,44.05,3011.65,1
5173,Male,0,Yes,Yes,DTH,No,No,Yes,Yes,No,No,Yes,No,Yes,Monthly,3,Cash,56.15,168.15,0
2381,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Biannually,71,Bank transfer,19.6,1387.45,1
5225,Male,0,No,No,Cable,No,No,No,No,No,No,Yes,No,Yes,Monthly,1,Cash,71.55,71.55,0
6094,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,25,Credit card,19.8,475.2,1
5265,Male,0,No,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,9,Cash,20.4,184.1,1
3789,Female,0,No,No,DTH,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Monthly,15,Bank transfer,64.65,994.55,0
4704,Female,0,No,No,Cable,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Annually,53,Credit card,94.45,5042.75,1
1380,Female,0,Yes,No,DTH,No,No,No,Yes,Yes,Yes,No,No internet,No,Biannually,60,Bank transfer,37.7,2288.7,1
1620,Female,0,No,No,Cable,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Biannually,54,Bank transfer,95.1,5064.85,1
633,Female,1,Yes,No,Cable,No,No,No,No,No,No,Yes,Yes,Yes,Monthly,5,Net Banking,74.35,334.8,0
4245,Female,1,No,No,Cable,Yes,No,No,No,No,No,Yes,Yes,Yes,Monthly,2,Net Banking,84.05,186.05,1
6336,Female,1,No,No,Cable,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Monthly,8,Net Banking,105.5,829.55,0
2806,Male,0,No,No,Cable,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Monthly,28,Net Banking,105.7,2979.5,0
6642,Female,0,No,Yes,DTH,Yes,Yes,Yes,No,No,No,No,No internet,Yes,Annually,22,Credit card,49.45,1031.4,1
3615,Female,0,Yes,Yes,DTH,No,Yes,No,No,No,No,Yes,No,No,Monthly,18,Cash,55.95,1082.8,1
2126,Male,0,No,No,DTH,No,No,No,No,No,No,No,No internet,Yes,Annually,7,Credit card,24.35,150.85,1
3187,Female,0,No,No,DTH,Yes,Yes,Yes,No,No,Yes,No,No internet,No,Biannually,60,Net Banking,53.6,3237.05,1
1210,Female,0,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Annually,28,Cash,25.55,672.2,1
5430,Female,0,Yes,No,Cable,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Annually,54,Bank transfer,106.55,5763.3,0
1730,Male,1,Yes,No,Cable,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Annually,60,Net Banking,97.95,5867,1
769,Male,0,Yes,No,DTH,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Annually,59,Credit card,66.4,3958.2,1
6897,Female,0,No,No,Cable,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Annually,47,Net Banking,103.7,4730.6,1
2380,Female,0,No,No,Cable,Yes,No,Yes,No,No,No,Yes,No,Yes,Monthly,4,Credit card,82.85,319.6,1
1016,Male,0,No,Yes,Cable,No,No,No,No,No,No,Yes,No,No,Monthly,1,Bank transfer,69.75,69.75,0
6751,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Annually,44,Bank transfer,20.6,926,1
4251,Male,0,Yes,No,Cable,No,No,No,Yes,No,No,Yes,Yes,Yes,Monthly,29,Bank transfer,80.15,2265.25,0
2023,Male,0,Yes,Yes,Cable,No,No,No,No,No,Yes,Yes,No,No,Monthly,15,Cash,75.1,1151.55,1
5203,Male,0,No,No,DTH,Yes,Yes,Yes,No,No,Yes,No,No internet,Yes,Annually,44,Net Banking,54.0,2440.25,1
3858,Female,0,No,No,DTH,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Biannually,47,Cash,74.05,3496.3,1
6894,Male,0,No,No,Cable,No,No,No,No,No,No,Yes,Yes,No,Monthly,10,Net Banking,75.05,786.3,1
5364,Female,1,No,No,Cable,Yes,No,Yes,No,No,No,Yes,No,Yes,Monthly,18,Net Banking,84.95,1443.65,1
2940,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,13,Cash,19.95,243.65,1
1602,Male,0,Yes,No,DTH,Yes,No,No,No,No,Yes,No,No internet,Yes,Monthly,52,Net Banking,39.9,2020.9,1
4512,Female,0,Yes,No,Cable,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Biannually,68,Bank transfer,84.7,5711.05,1
3661,Male,1,No,No,Cable,Yes,No,No,No,No,No,Yes,No,Yes,Monthly,10,Net Banking,79.25,793.55,0
1506,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Monthly,1,Cash,20.3,20.3,0
642,Male,0,Yes,Yes,Cable,Yes,No,No,Yes,No,No,Yes,No,Yes,Monthly,6,Credit card,83.55,477.55,0
6620,Male,1,Yes,No,DTH,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Annually,57,Credit card,71.1,4140.1,1
6527,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Annually,19,Credit card,20.25,383.65,1
